ID,region,field,M05_age_opt,M05_AV_opt,M13_age_opt,M13_AV_opt,BC_age_opt,BC_AV_opt,x2_spectra_M05_opt,x2_photo_M05_opt,x2_spectra_M13_opt,x2_photo_M13_opt,x2_spectra_BC_opt,x2_photo_BC_opt,M05_age_MCMC50,M05_age_std,M05_AV_MCMC50,M05_AV_std,M13_age_MCMC50,M13_age_std,M13_AV_MCMC50,M13_AV_std,BC_age_MCMC50,BC_age_std,BC_AV_MCMC50,BC_AV_std,x2_spectra_M05_MCMC50,x2_photo_M05_MCMC50,x2_spectra_M13_MCMC50,x2_photo_M13_MCMC50,x2_spectra_BC_MCMC50,x2_photo_BC_MCMC50,x2_M05_opt,x2_M13_opt,x2_BC_opt,x2_M05_MCMC50,x2_M13_MCMC50,x2_BC_MCMC50,min_chi2,model,grism_index,grism_index_AV_corr,age_opt,age_opt_std,AV_opt,AV_opt_std
33772,27,goodsn,0.5321227301,0.3549333076,0.3062153835,1.246313657,1.208599619,0.3034019607,1.649295426,1.324319516,1.08337438,2.212720216,1.380648856,6.837896568,0.6116522317,0.2085408977,0.2844014365,0.2371293982,0.2866939913,0.1551337667,1.318691158,0.4387057108,1.474034459,0.4476670438,0.352178728,0.224402927,1.332811637,1.764555087,1.111989133,2.092516556,1.042194122,9.885219489,0.8945444775,1.169913054,3.233350195,1.024000062,1.123342837,4.489106511,0.8945444775,1,,,0.5321227301,0.2085408977,0.3549333076,0.2371293982
11194,33,goodsn,0.9620669194,0.1526268097,0.5101920012,0.9742236922,1.690005919,0.4020769673,1.854876945,2.840989988,1.757741835,3.38865971,1.364827822,6.701528495,1.106429538,0.3530881793,0.1936887576,0.1054538526,0.5820835516,0.2380394202,0.8809595241,0.3605133717,1.543215522,0.6930872246,0.4049992119,0.332174626,1.965860921,3.057746901,1.443327809,3.782225015,1.873702151,6.890842793,1.592169408,1.810805933,3.171141952,1.707716621,1.920424789,3.352048901,1.592169408,1,,,0.9620669194,0.3530881793,0.1526268097,0.1054538526
12006,34,goodsn,1.396920694,0.3188677584,0.9763909173,0.7299891344,3.375000945,0.02457690755,3.151602423,1.828244116,2.305710685,1.981092797,4.211644129,6.095618652,1.793591451,0.4968139842,0.2755951276,0.07845328088,1.193024211,0.3717216082,0.6428331931,0.1912640554,4.377646072,1.112571209,0.03641141151,0.02084863085,2.826924348,2.943866914,1.897857624,2.33682674,3.352750293,7.215671177,1.404782154,1.306814367,3.4611682,1.825529194,1.381884101,3.78010498,1.306814367,2,,,0.9763909173,0.3717216082,0.7299891344,0.1912640554
13032,34,goodsn,2.985835428,0.4548769824,2.893610922,0.3849526239,2.549995194,0.4124053918,3.810155938,3.405729115,3.804988612,3.683576162,3.130529513,5.407981428,3.868763102,1.231833114,0.3775657886,0.08290980732,3.429404386,1.354614529,0.33207312,0.1813316001,3.195272757,1.337039539,0.2594989951,0.3238849872,3.577368488,3.619163393,3.89167946,3.623213623,2.867788428,3.558290607,2.216735114,2.336220495,2.953048225,2.264089729,2.326877373,2.099909627,2.099909627,3,,,3.195272757,1.337039539,0.2594989951,0.3238849872
13467,34,goodsn,1.173074801,0.05102087592,0.6607105503,0.7421725062,1.651106222,0.2988455681,1.91612801,0.34285944,1.638581984,0.8839957563,1.747531095,2.667304735,1.274687036,0.3979748915,0.06943509299,0.04268921168,0.7831193844,0.2630787881,0.6412336548,0.2273067997,1.569763455,0.5276285816,0.2974530228,0.2324071312,1.855173919,0.6241423979,1.599094532,1.285730173,2.584892879,2.482361211,0.5207451484,0.7015172071,1.49600671,0.6308881354,0.8680624107,1.578400224,0.5207451484,1,,,1.173074801,0.3979748915,0.05102087592,0.04268921168
13977,34,goodsn,1.364403536,0.282753507,0.835292031,0.8346586793,1.521520885,0.5787686713,2.440944097,0.7818844212,2.096043997,1.057581309,2.05213378,1.710694955,1.711347091,0.4910961737,0.2380954141,0.09238866541,1.065399231,0.3202528579,0.6735702744,0.2191726841,1.464716897,0.6996419485,0.5421958004,0.3989417154,2.374047496,1.590937892,1.93943374,1.388067327,2.141777363,1.782122741,0.8130349579,0.8656203909,1.140317745,1.150892452,0.9785263381,1.188699022,0.8130349579,1,,,1.364403536,0.4910961737,0.282753507,0.09238866541
16231,34,goodsn,1.175450601,0.4274929065,0.6785609342,1.105397491,3.375008934,0.1788291999,2.297771211,1.963863091,2.432947613,2.397556743,2.522631345,6.636099637,1.378630384,0.4654469584,0.3982581263,0.1570091323,0.852106368,0.2930753229,0.9318662254,0.3256157672,3.259959853,1.405138979,0.2568550416,0.1493886134,1.949850731,2.610539995,2.205290708,2.879065282,2.607241143,7.167679373,1.297801037,1.512120717,3.367584858,1.510675971,1.676722318,3.614534212,1.297801037,1,,,1.175450601,0.4654469584,0.4274929065,0.1570091323
18794,35,goodsn,1.29232001,0.2296903262,0.9500012254,0.6362475794,1.645115831,0.4974516441,3.725653721,0.9047070855,3.048760646,1.730792574,2.042538606,2.19237307,1.573556378,0.4793858941,0.2338599009,0.07626082371,1.096504637,0.4120824065,0.6253786383,0.2232362035,1.487409286,0.7424726135,0.5030506461,0.3998215586,3.501209065,2.233203767,2.640455944,2.111378884,1.947426733,2.367752815,1.115755351,1.342552885,1.347334967,1.648278236,1.428312183,1.404920304,1.115755351,1,,,1.29232001,0.4793858941,0.2296903262,0.07626082371
19290,35,goodsn,2.65936788,0.381928138,2.327903801,0.4252150293,3.624995577,0.2086332803,5.495137258,2.851912485,3.029498976,2.750672674,2.824992189,2.541886298,3.328793738,1.028320466,0.3435552686,0.06408515243,2.892856418,1.015318717,0.3297928894,0.1674785126,4.283109965,1.52271166,0.1472871827,0.1295945921,5.83147769,3.572296866,3.066064306,3.019939797,2.766766239,2.639923724,2.303752626,1.781085131,1.650834583,2.681457103,1.904953245,1.682042635,1.650834583,3,,,3.624995577,1.52271166,0.2086332803,0.1295945921
19726,35,goodsn,1.099908404,0.4652597624,0.5258034382,1.258195542,1.015201605,0.8856438287,6.477818745,2.734756672,6.631601428,2.964123976,4.921067336,7.34777167,1.252458713,0.4625396435,0.521839797,0.1487026721,0.6426513781,0.2282404751,1.182904826,0.2654374962,1.133024212,0.5061617937,0.9439486446,0.4056646532,5.339111843,3.91685882,6.180021504,3.559161327,4.153333928,8.411617057,2.443759789,2.573085945,4.141918118,2.735271839,2.74343927,4.454181652,2.443759789,1,,,1.099908404,0.4625396435,0.4652597624,0.1487026721
21735,35,goodsn,1.31816141,0.08247058386,0.9753252305,0.4798682267,1.521667378,0.380292232,1.817986631,0.6249092384,1.603341896,1.226665374,1.432769125,1.416133662,1.550934916,0.4999823868,0.09146587391,0.06560293505,1.14722435,0.4169488162,0.4186437259,0.2552923798,1.425310649,0.6087405342,0.3410423565,0.327525867,1.583760071,1.359291982,1.436461863,1.471136318,1.800777315,2.036056323,0.6239998441,0.843273612,0.8923158631,0.896985023,0.9168848755,1.23260406,0.6239998441,1,,,1.31816141,0.4999823868,0.08247058386,0.06560293505
21683,36,goodsn,1.25995001,0.4858265409,0.9500125301,0.9076965107,1.800006492,0.6440060026,5.273119752,3.373177063,2.631973152,3.950434003,2.655375754,4.477275574,1.358347639,0.454138404,0.4821929467,0.05721085733,0.9540643665,0.3808032681,0.9460975917,0.2269941683,1.910311705,0.8661193013,0.6153561434,0.4032749749,5.950230233,3.527058507,3.820167118,4.069987802,2.803480983,4.622684032,2.486689516,2.224173764,2.457183514,2.684898174,2.506735704,2.548998384,2.224173764,2,,,0.9500125301,0.3808032681,0.9076965107,0.2269941683
21735,36,goodsn,1.227787389,0.1541941151,0.9500000502,0.5243233637,1.644503608,0.399747244,1.935756934,0.4057778557,2.434005168,1.186155229,1.932824086,1.475128466,1.359311692,0.4720128132,0.1687898781,0.09717930626,0.9886448747,0.4338610175,0.5906693057,0.2914949277,1.586458736,0.6638703791,0.389086027,0.3330858222,1.960363624,0.670258917,1.815658728,1.4497656,2.486846948,1.385975907,0.5518412454,0.9870001725,1.01499709,0.6713118113,0.981247894,1.083913218,0.5518412454,1,,,1.227787389,0.4720128132,0.1541941151,0.09717930626
12481,44,goodsn,1.24363245,0.1837486949,0.7307237638,0.8142475823,1.208599812,0.4404634256,1.913895588,1.190595926,1.965322364,1.579227701,2.255767285,1.866755797,1.464556486,0.4496840205,0.1749103944,0.1079996041,0.8974865254,0.2834402688,0.6594311631,0.2506338044,1.287650323,0.5473571621,0.4884770941,0.3669145111,1.56444493,2.257695541,1.73422226,2.099987106,1.78289224,3.320908403,0.8879337351,1.066450209,1.247534226,1.282828421,1.247404418,1.786309061,0.8879337351,1,,,1.24363245,0.4496840205,0.1837486949,0.1079996041
14316,45,goodsn,1.344153764,0.3081830121,0.9512242971,0.689987263,3.625008978,0.1321514075,2.378206686,0.8927135937,2.326810417,1.155687633,2.220077544,2.129312239,1.627958893,0.5772962976,0.3164949003,0.1325971016,1.113116804,0.4414962093,0.6981073036,0.2457442107,3.571382293,1.48149058,0.1523679872,0.1074879432,2.504035729,1.178524872,1.993302482,1.519775511,2.082488775,2.420796275,0.848914156,0.9529733438,1.354462133,0.9972894251,1.046101719,1.454148311,0.848914156,1,1.068493307,1.079708256,1.344153764,0.5772962976,0.3081830121,0.1325971016
16811,46,goodsn,1.001463124,0.1969892045,0.9738985764,0.6319813683,1.208599506,0.4806229239,1.753466782,0.8952749809,2.184701299,2.804131684,2.107232622,1.997533052,1.076866144,0.3911031972,0.2691160956,0.1242638877,0.713153457,0.4596316628,0.8660209704,0.3556919384,1.353009282,0.5917653346,0.5816526879,0.3799692754,1.708958949,1.371008009,1.838950501,1.736695516,3.581220554,3.862245283,0.7287161858,1.640229319,1.275404276,0.9263761552,1.110198112,2.370250491,0.7287161858,1,,,1.001463124,0.3911031972,0.1969892045,0.1242638877
19106,46,goodsn,1.306908541,0.2752831535,0.9717900021,0.6864322862,1.356057115,0.664147937,2.625656202,1.422310948,3.2653282,2.403917331,3.362601598,2.958931126,1.592268328,0.4596975563,0.247550755,0.09366496346,1.082712401,0.4027630631,0.6698594259,0.2402166221,1.38103395,0.616127793,0.5579046218,0.3959636624,2.367375233,2.546901087,3.04364055,2.699682927,5.886914332,3.053147452,1.12662321,1.676506293,1.936076809,1.564151591,1.761719296,2.467091658,1.12662321,1,,,1.306908541,0.4596975563,0.2752831535,0.09366496346
22184,114,goodsn,1.456398413,0.2258260653,1.259679957,0.5315314866,1.336016342,0.6084657899,7.170532288,3.916194347,8.652310151,4.33107305,8.822540146,4.672225605,1.833923559,0.4702095812,0.1974445034,0.05720556288,1.46536985,0.4826497443,0.4598495979,0.1945146583,1.460898486,0.5204932041,0.4968769549,0.2979934631,6.440273983,5.23518965,7.29547725,5.323419919,10.44585283,4.560418081,3.09059931,3.558235874,3.739231506,3.520785667,3.725105728,4.005952369,3.09059931,1,,,1.456398413,0.4702095812,0.2258260653,0.05720556288
25855,114,goodsn,1.200263439,0.3793508966,0.6224434117,1.098585704,1.208599004,0.649479819,11.21778745,1.414011332,12.48499324,1.505102245,12.13494478,2.205676617,1.464001416,0.4736422047,0.4145745269,0.08398788224,0.7477831237,0.3036558746,0.9902473449,0.3420648977,1.309860454,0.5925040471,0.7537992186,0.4192698681,9.464740192,3.40451363,12.12898874,1.985245851,10.75549131,3.976906482,2.791399071,3.076960144,3.312794587,3.314185542,3.216047977,3.813035757,2.791399071,1,,,1.200263439,0.4736422047,0.3793508966,0.08398788224
13978,123,goodsn,1.101380027,0.4561862434,0.9817208003,0.8974435735,1.680002459,0.7298444017,9.20074886,1.429496544,8.703652463,4.134397634,7.62206606,4.929880856,1.218744011,0.4687433487,0.5069801402,0.1561495149,0.6502743339,0.5271262228,1.161647886,0.476999455,1.183194804,0.7937592412,0.9066224573,0.4888773961,8.446604569,2.146927523,9.335325408,2.173843451,13.03190356,5.050607639,2.406456275,3.482916696,3.617862288,2.571135399,2.75537468,4.720669503,2.406456275,1,,,1.101380027,0.4687433487,0.4561862434,0.1561495149
14746,123,goodsn,1.52469674,0.3741465719,0.9692937382,0.7563795208,1.312986556,0.7466290321,6.626877894,0.8797290372,6.53890188,0.5830712832,4.634671684,1.059067963,2.023954935,0.528211215,0.3420234348,0.06853399916,1.126021047,0.5852745696,0.7092294915,0.5304241753,1.42535618,0.6102878116,0.6429621381,0.3711116612,5.996982372,1.974819525,5.876598906,0.7007165918,7.699655307,1.675128657,1.668268086,1.522539331,1.359202495,2.020845738,1.444953858,2.221500494,1.359202495,3,,,1.312986556,0.6102878116,0.7466290321,0.3711116612
21832,2,goodss,1.431455888,0.4968568064,1.435855598,0.7546618384,3.625008871,0.2975976857,14.82839261,1.840203163,10.3564105,4.275237862,21.49966056,6.644498778,2.130777774,0.4750895983,0.4878651123,0.03621119824,1.820704092,0.6135009509,0.649696769,0.3826741923,1.682526857,0.8666763614,0.7049775736,0.1738873083,10.45801113,5.680949067,8.78387246,5.734407642,14.01157289,2.786383698,3.677306112,3.864916142,7.056087199,4.494232972,4.192339886,3.929012801,3.677306112,1,,,1.431455888,0.4750895983,0.4968568064,0.03621119824
45975,3,goodss,1.25430146,0.5672906763,0.9500007723,0.9648503136,3.625000329,0.4130835188,9.452212643,2.523358034,10.89757225,4.047555629,12.08042344,11.53479344,1.499923577,0.434415257,0.564387891,0.04356885657,1.133604779,0.4701223141,0.9533344431,0.443639818,1.680950302,1.298897744,0.7963854055,0.2263521389,11.06530857,4.263558561,7.539594626,5.033238628,9.496136397,5.495929583,2.929638699,3.871261386,7.347791969,3.997501508,3.646669654,4.227227232,2.929638699,1,,,1.25430146,0.434415257,0.5672906763,0.04356885657
46274,3,goodss,1.151708524,0.5643181798,0.6933381745,1.230314236,1.356099292,0.9672305243,2.533325581,1.487224205,3.450884131,2.202104364,3.18303132,3.993746789,1.370055583,0.4588422601,0.5714130475,0.1867261221,0.8934381208,0.2704152124,1.083978834,0.2147047793,1.34860897,0.6494582388,0.9086469689,0.4226440428,2.025006096,2.375060194,3.062111604,2.980459501,3.872226958,4.419820458,1.136844655,1.625020106,2.349957998,1.423153113,1.887065047,2.668549813,1.136844655,1,,,1.151708524,0.4588422601,0.5643181798,0.1867261221
46500,3,goodss,1.009403013,0.2646300997,0.5608710363,1.045151393,1.537270934,0.4948582934,1.622164766,0.7065830178,1.540215661,1.353856975,1.464534066,3.106328362,1.188412388,0.4037229403,0.2873663242,0.175804936,0.6503971671,0.2768407315,0.95377892,0.4647371836,1.503536877,0.6948688253,0.4971601405,0.384677735,1.605385299,1.020456077,1.458482729,1.46481252,1.419570202,3.35952715,0.6213941253,0.8861728993,1.631439017,0.7542474503,0.9184184482,1.732508164,0.6213941253,1,,,1.009403013,0.4037229403,0.2646300997,0.175804936
46636,3,goodss,1.222646237,0.6468863978,0.9996704437,1.076485265,1.521502825,0.9631345439,6.588331799,2.123736083,10.24189424,4.425061716,10.80179189,5.588143588,1.486342061,0.4269031474,0.6512623699,0.05742387312,1.169714326,0.4958204508,1.026528219,0.4070355216,1.308574661,0.5886200301,0.9945317268,0.3612506373,5.464935646,4.316394775,8.631390372,5.391975241,12.65961027,5.417648526,2.200248735,3.90765129,4.520741297,2.932962949,4.014235442,4.807547318,2.200248735,1,,,1.222646237,0.4269031474,0.6468863978,0.05742387312
13319,4,goodss,1.214732081,0.2181619811,0.9500036123,0.5872530166,1.208599885,0.4778267028,1.958805053,0.2738803221,2.11889836,1.233353582,1.981179599,0.485521755,1.434010562,0.4762746657,0.2263646996,0.1262259384,1.04587662,0.4219405639,0.6202880042,0.2971585394,1.404352193,0.5458711279,0.5169629977,0.3566198199,1.865834138,0.9884836991,1.792849685,1.551536507,2.516400248,1.360119549,0.4991190656,0.9462820137,0.5952422295,0.7909551758,1.020952045,1.078439078,0.4991190656,1,,,1.214732081,0.4762746657,0.2181619811,0.1262259384
15098,4,goodss,1.199551627,0.5528617281,0.9678738335,0.9648351182,3.375008049,0.329223669,3.893346583,0.9830174198,4.48253502,2.439776217,5.172402773,5.936743222,1.374991324,0.4627905422,0.5658552799,0.1012150923,1.031002442,0.4280307637,0.9936073793,0.2725302328,2.620808065,1.533989681,0.4949689702,0.228791113,3.57129648,1.65316586,4.04566755,2.887331092,5.176169927,4.486083737,1.182276453,1.928407386,3.578826732,1.410353225,2.037661524,2.950477782,1.182276453,1,,,1.199551627,0.4627905422,0.5528617281,0.1012150923
17021,4,goodss,1.066415554,2.62E-16,0.9500005372,0.2005452192,1.208598276,0.1755528523,1.616212112,0.2333776861,2.198641681,1.530187068,1.395451603,1.038542355,,,,,1.062653472,0.3335800483,0.2941612731,0.1673428217,1.41406405,0.3851128972,0.2125594329,0.1424373907,,,1.37600482,2.024673851,1.700240191,2.08988989,0.4150321418,1.090488394,0.7213267645,,1.145187939,1.236427286,0.4150321418,1,,,1.066415554,,0,
18169,4,goodss,1.141610369,0.2574959557,0.6852334901,0.9275828763,1.208597327,0.5426857671,2.8280343,0.7447913882,3.297154574,1.628329599,3.574225769,1.742258902,1.308083164,0.4351524445,0.275501408,0.1252211543,0.8394605785,0.2970043548,0.8121431696,0.2942139184,1.353490024,0.562811059,0.5781223703,0.3873678569,2.522482705,1.35211732,3.053093678,2.181957571,4.215720297,3.637090054,0.8721126605,1.346351509,1.449557336,1.07614996,1.539042558,2.395815457,0.8721126605,1,,,1.141610369,0.4351524445,0.2574959557,0.1252211543
18169,7,goodss,1.128437468,0.2571122426,0.6540631896,0.9871534342,3.375007153,0.06647289822,1.977040618,0.735125857,1.812914508,1.694981536,2.403206747,7.392886594,1.267954728,0.418177278,0.2628275964,0.1245988379,0.7389963766,0.2758034764,0.9171712956,0.2861121018,4.029771655,1.188518596,0.1124012398,0.05631521287,1.849812651,1.091016818,1.763930311,1.903957528,1.712369065,9.089064193,0.7026796982,1.087053256,3.672577297,0.8323078323,1.168164482,4.273983753,0.7026796982,1,,,1.128437468,0.418177278,0.2571122426,0.1245988379
20254,7,goodss,1.256265357,0.5381876227,0.9952726838,0.9640580438,1.644671153,0.8207608037,6.34972865,1.702954463,3.793197823,2.358914265,3.86134254,2.959595732,1.382458884,0.4902096031,0.5562223312,0.04836154645,0.9128684345,0.5072294817,1.024335027,0.4575891637,1.576604142,0.7912154704,0.8118626767,0.4211468158,7.060223718,1.956902969,3.942546196,2.107425846,8.439111666,2.65851999,1.971445512,1.759489609,2.033207918,2.21953083,1.679431002,2.791533227,1.679431002,2,,,0.9128684345,0.5072294817,1.024335027,0.4575891637
23102,7,goodss,1.191424814,0.6000348565,0.7331515842,1.239555468,1.521516457,0.9140883202,4.941847467,2.415624971,6.811544402,3.43676471,6.278676471,5.780663027,1.427115774,0.4335671345,0.6060168494,0.07038869814,0.9820394706,0.2766974893,1.060864817,0.1802619277,1.306106191,0.6539834638,0.9564591241,0.4007241644,4.036185599,3.949275277,6.114840365,5.027254127,7.050699074,5.708850056,2.007121049,2.812987618,3.725952773,2.496333892,3.367423154,3.844718283,2.007121049,1,,,1.191424814,0.4335671345,0.6000348565,0.07038869814
20960,8,goodss,1.121764906,0.3612756504,0.6690501061,1.04104423,2.150000542,0.3676498173,2.479416545,1.290180588,2.266926724,2.188501167,2.463222669,4.467221654,1.281218776,0.4178351445,0.3501307755,0.138450141,0.8559464181,0.2804974521,0.8714037495,0.2725343472,1.898741286,0.8688907284,0.470699557,0.2495589776,2.311299941,1.715563028,2.234580779,2.756177591,2.436720841,4.328348753,1.040928652,1.38922642,2.415512339,1.192752319,1.629119298,2.350143933,1.040928652,1,,,1.121764906,0.4178351445,0.3612756504,0.138450141
25053,8,goodss,1.276769091,0.6337731957,0.7740987889,1.228425875,3.625001666,0.4545441418,3.926556979,1.063615657,5.323000077,1.543544009,6.684910422,6.054611157,1.468624289,0.670591969,0.664070867,0.4222266923,0.9943103255,0.3162883153,1.075568888,0.2236793237,2.401968038,1.679204537,0.6220369396,0.2632492287,3.228677994,2.15915919,5.027543098,2.426095839,6.162837576,3.740480959,1.223676608,1.702952183,3.923631126,1.563250051,2.028301683,2.818732087,1.223676608,1,,,1.276769091,0.670591969,0.6337731957,0.4222266923
25884,8,goodss,0.5680635726,0.6541722308,0.2289464134,1.867103237,3.249998264,0.2426710098,3.862107147,1.492968651,4.107040537,2.256995849,5.3630648,17.78365901,0.6704881073,0.2447971348,0.5799313126,0.360375875,0.2444179255,0.1296377568,1.800156465,0.6982630684,2.255097236,1.472686765,0.4746205908,0.188204169,3.65421021,1.780192271,4.171623099,2.245270943,4.073349024,13.9396234,1.39735158,1.776232884,8.753279442,1.481538152,1.783688665,6.835877985,1.39735158,1,,,0.5680635726,0.2447971348,0.6541722308,0.360375875
31165,9,goodss,2.502088506,0.4144430363,1.167369075,0.7389430676,2.999998776,0.2403168984,8.309982525,3.507560189,9.914420226,1.895648392,7.659515318,2.5238928,3.385655969,1.01954664,0.3876637017,0.04780962077,1.341406714,0.594257658,0.7017214417,0.2955297769,2.895175619,1.415213836,0.2412383907,0.1915471211,8.694212493,4.935817544,9.443958766,2.439702287,9.905877321,2.375432294,3.134647031,2.747180614,2.581774033,3.828620514,2.891758578,2.953580732,2.581774033,3,1.092307865,1.111613699,2.999998776,1.415213836,0.2403168984,0.1915471211
31564,9,goodss,1.443775914,0.3422989276,1.256651289,0.6522172541,1.434000403,0.6197802375,4.830586525,1.143192621,3.987488629,1.691374756,4.219201652,1.533329655,1.952028914,0.5026573364,0.3251975049,0.05390708466,1.578938673,0.5018450406,0.5576688758,0.1702428394,1.553171853,0.5806164696,0.5755942631,0.297178415,3.847678048,2.515824803,2.83843377,2.762019307,6.510466398,1.630559387,1.433724983,1.507736573,1.484192923,1.838112759,1.748905574,1.971262503,1.433724983,1,,,1.443775914,0.5026573364,0.3422989276,0.05390708466
32478,9,goodss,0.9974496639,0.1085251567,0.6100370484,0.8578326997,1.208601776,0.4159953861,4.062119969,0.4749623948,5.128276425,1.263242913,5.670859928,3.097599423,1.19386772,0.3471476768,0.1398515739,0.07628133253,0.7418043981,0.2626920781,0.7505355411,0.2934860918,1.152361936,0.5217347279,0.5276013727,0.3581384024,3.213187338,1.19018344,4.419396388,2.147646859,6.594259433,4.730842561,0.99472924,1.543588817,2.444416004,1.14004452,1.789465169,3.331974961,0.99472924,1,,,0.9974496639,0.3471476768,0.1085251567,0.07628133253
10176,10,goodss,1.119992414,0.4577592788,0.634784255,1.1812996,3.375002241,0.2783375997,5.294694511,1.878216851,5.037751538,2.776575163,5.204368868,9.352582584,1.25985885,0.4092423122,0.4895617731,0.07364193709,0.7374691553,0.2655721606,1.11054367,0.2271082012,2.327407018,1.408432549,0.5053067737,0.2042386727,4.599059205,2.611925637,4.658371289,3.252760109,4.571427461,6.709597138,1.842587284,2.182269734,5.066317072,2.025686269,2.315101909,3.797281636,1.842587284,1,,,1.119992414,0.4092423122,0.4577592788,0.07364193709
10997,10,goodss,0.9938369227,0.2544427508,0.5439981793,1.053632748,1.609005564,0.4257692628,2.052329025,1.634249408,2.005639687,2.426650225,2.061726269,4.647299221,1.160722511,0.3932419861,0.2851067338,0.1536153102,0.6499352513,0.2588403886,0.9406565961,0.3970320552,1.617702519,0.6757319965,0.4747332585,0.327355704,1.834339718,2.04579341,1.827443526,2.652954482,1.686519464,4.711347554,1.107204943,1.441764732,2.415642752,1.243343532,1.505300681,2.370561708,1.107204943,1,,,0.9938369227,0.3932419861,0.2544427508,0.1536153102
13531,10,goodss,1.363941909,0.0879135046,0.9997107857,0.4716558943,1.43396712,0.4460617827,2.491513538,0.5700848875,3.185221462,0.7203681126,2.954974951,0.7478714722,1.765089453,0.521131506,0.09655343625,0.05810079508,1.213749557,0.437565366,0.4152645402,0.2050508128,1.62423627,0.6045967041,0.2982870328,0.3345874757,2.219522048,1.397841745,2.773565792,1.097533484,3.113091576,0.7396118862,0.7310071144,0.9308782048,0.8980970131,1.037151107,1.014503335,0.9252174899,0.7310071144,1,1.155246083,1.175997429,1.363941909,0.521131506,0.0879135046,0.05810079508
15951,10,goodss,1.13808816,0.12727875,0.6762505363,0.7977145549,0.6330242956,1.144956031,1.690198341,0.6851746313,1.509685911,1.356149692,1.512772436,1.630721571,1.285494607,0.4236194225,0.1671948204,0.09572353625,0.8243257713,0.2901490238,0.6863821288,0.2912836634,0.7425885308,0.2830226689,0.9937519205,0.3963108284,1.618643628,1.133247777,1.523228429,1.698654153,1.389351582,2.232357481,0.6253207526,0.8812390325,1.000906822,0.8057341557,1.032396167,1.237841829,0.6253207526,1,,,1.13808816,0.4236194225,0.12727875,0.09572353625
40504,11,goodss,2.042385671,0.1555689442,0.9999834049,0.5611115744,2.199988494,0.1867861837,8.82438032,1.718787561,4.443003135,0.4121066152,6.089637114,0.6912914076,2.12537195,0.8594528126,0.1658199091,0.04099764032,0.9857175198,0.4140729165,0.5684524848,0.2964071835,2.052649798,0.5112564012,0.2261062838,0.1417776967,8.50436677,1.937672417,4.573977214,0.4216403824,6.827695662,0.678930421,2.458826443,1.041429643,1.482233257,2.491607602,1.070995834,1.620185238,1.041429643,2,1.119043161,1.138890586,0.9999834049,0.4140729165,0.5611115744,0.2964071835
45975,11,goodss,1.315165936,0.5885056688,1.206833002,0.9376633024,2.149999944,0.5648930074,10.32985271,2.807605085,11.52489886,5.605754031,24.35406613,6.259100105,1.735263326,0.4394131913,0.577511925,0.04070599485,1.482076974,0.4197516228,0.8452120256,0.1582779032,1.38548975,0.5730026727,0.9434726287,0.284903173,8.050944173,5.888436943,8.107473027,7.989997198,19.3846836,4.995256404,3.223318362,4.668787211,7.443212055,4.116818727,5.039139633,5.930215887,3.223318362,1,,,1.315165936,0.4394131913,0.5885056688,0.04070599485
46274,11,goodss,1.155200221,0.5777866333,0.6914369403,1.248300746,3.625001966,0.4286299982,3.515625048,1.493260132,4.76469109,2.228726617,5.463627263,8.016010426,1.35922486,0.4366347722,0.5803658897,0.1093555499,0.8753255463,0.286502662,1.110517199,0.231551054,2.568611301,1.77461676,0.5356163333,0.267769106,2.930375507,2.341834903,4.256584447,2.964759102,6.153092163,5.290589469,1.330199904,1.89167303,4.537052195,1.584544807,2.112193022,3.489046413,1.330199904,1,,,1.155200221,0.4366347722,0.5777866333,0.1093555499
46500,11,goodss,0.9546554315,0.2487324054,0.6115692026,0.9758523263,1.208596906,0.4768558956,1.657449541,0.7383171269,1.454091869,1.432830528,1.358458411,1.933503263,1.184647904,0.3723726074,0.2645094737,0.1621687267,0.7604831786,0.2912642411,0.8081428642,0.4127054043,1.291859965,0.5633465793,0.5876913133,0.3832283689,1.540415736,0.9816093983,1.296998215,1.763151922,1.211523288,3.131293177,0.6420070768,0.9036968204,1.102244622,0.7247860867,1.016437515,1.593136736,0.6420070768,1,,,0.9546554315,0.3723726074,0.2487324054,0.1621687267
46636,11,goodss,1.283731178,0.6356836946,1.163036642,1.000996646,1.521500749,0.9586552174,9.828329741,2.385299964,12.69351423,5.053160781,14.23715339,5.543700808,1.637470085,0.4425017931,0.6333192849,0.04824835534,1.439488586,0.4256338904,0.9083278135,0.167691948,1.404539623,0.5271793161,0.9665271269,0.3051865452,7.600420216,5.035531238,9.639914707,7.029664586,19.55804517,4.8215157,2.942802078,4.656070011,5.168529112,3.659474642,4.920251596,5.888535438,2.942802078,1,,,1.283731178,0.4425017931,0.6356836946,0.04824835534
36250,12,goodss,1.347908168,0.1279796138,0.9110227052,0.5967931765,1.434006894,0.3894607691,2.052434634,0.5841165367,1.864441751,0.8605748357,2.119053065,0.9794571271,1.643601908,0.5010651189,0.1270345928,0.07397030348,1.132807668,0.3581673708,0.4935326377,0.2005369638,1.651187939,0.5912156398,0.3410312028,0.2918383008,2.195534112,1.191953208,1.749456578,1.112192168,2.645431931,0.8993029289,0.6518339182,0.7352169589,0.8362095144,0.9432094144,0.8220039354,0.9036600271,0.6518339182,1,,,1.347908168,0.5010651189,0.1279796138,0.07397030348
